,wordCount,charNum,avgWordLen,stopWords,numeric_num,noun_count,verb_count,adj_count,adv_count,pron_count,host_listings_count,host_total_listings_count,price,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,number_of_reviews_ltm,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,summary_sentiment_neg,summary_sentiment_neu,summary_sentiment_pos,summary_sentiment_compound,space_sentiment_neg,space_sentiment_neu,space_sentiment_pos,space_sentiment_compound,description_sentiment_neg,description_sentiment_neu,description_sentiment_pos,description_sentiment_compound,neighborhood_overview_sentiment_neg,neighborhood_overview_sentiment_neu,neighborhood_overview_sentiment_pos,neighborhood_overview_sentiment_compound,notes_sentiment_neg,notes_sentiment_neu,notes_sentiment_pos,notes_sentiment_compound,transit_sentiment_neg,transit_sentiment_neu,transit_sentiment_pos,transit_sentiment_compound,access_sentiment_neg,access_sentiment_neu,access_sentiment_pos,access_sentiment_compound,interaction_sentiment_neg,interaction_sentiment_neu,interaction_sentiment_pos,interaction_sentiment_compound,house_rules_sentiment_neg,house_rules_sentiment_neu,house_rules_sentiment_pos,house_rules_sentiment_compound,host_about_sentiment_neg,host_about_sentiment_neu,host_about_sentiment_pos,host_about_sentiment_compound
516,130.0,753.0,5.792307692307693,1.0,12.0,52.0,23.0,32.0,6.0,0.0,2.0,2.0,86.0,0.0,10.0,1.0,0.0,98.0,62.0,2.0,1.0,1.0,0.0,0.0,0.873,0.127,0.8834,0.0,0.856,0.14400000000000002,0.9545,0.0,0.8690000000000001,0.131,0.9709,0.0,0.9159999999999999,0.084,0.6808,0.0,0.917,0.083,0.5719,0.053,0.907,0.04,-0.0258,0.0,0.7959999999999999,0.204,0.5574,0.0,0.762,0.23800000000000002,0.6412,0.127,0.6940000000000001,0.179,0.2263,0.0,0.634,0.366,0.6369
517,70.0,459.0,6.557142857142857,0.0,1.0,33.0,12.0,19.0,2.0,0.0,2.0,2.0,63.0,0.0,15.0,1.0,7.0,253.0,49.0,2.0,0.0,2.0,0.0,0.0,0.912,0.08800000000000001,0.5562,0.0,0.948,0.052000000000000005,0.2023,0.006,0.9159999999999999,0.078,0.9077,0.0,0.8490000000000001,0.151,0.6697,0.0,0.0,0.0,0.0,0.15,0.85,0.0,-0.5267,0.0,0.9470000000000001,0.053,0.2023,0.021,0.888,0.09,0.5978,0.026000000000000002,0.8140000000000001,0.16,0.8193,0.0,0.7859999999999999,0.214,0.4588
518,327.0,1860.0,5.6880733944954125,0.0,5.0,160.0,53.0,72.0,23.0,1.0,28.0,28.0,59.0,0.0,25.0,1.0,25.0,215.0,36.0,5.0,5.0,0.0,0.0,0.027000000000000003,0.8340000000000001,0.139,0.8718,0.0,0.895,0.105,0.9198,0.013000000000000001,0.87,0.11599999999999999,0.9536,0.0,0.8959999999999999,0.10400000000000001,0.9393,0.059000000000000004,0.7340000000000001,0.207,0.9483,0.019,0.8909999999999999,0.09,0.9272,0.012,0.988,0.0,-0.0872,0.02,0.616,0.364,0.9937,0.114,0.687,0.19899999999999998,0.9527,0.0,0.6859999999999999,0.314,0.9612
519,99.0,608.0,6.141414141414142,0.0,4.0,52.0,12.0,25.0,4.0,0.0,1.0,1.0,150.0,500.0,30.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.774,0.226,0.8807,0.0,0.797,0.203,0.4215,0.013000000000000001,0.8109999999999999,0.177,0.9844,0.028999999999999998,0.8320000000000001,0.138,0.872,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.794,0.20600000000000002,0.7579,0.0,0.753,0.247,0.3182,0.568,0.258,0.174,-0.6249,0.0,0.765,0.235,0.9169
520,33.0,202.0,6.121212121212121,0.0,1.0,14.0,5.0,10.0,3.0,0.0,1.0,1.0,160.0,0.0,60.0,2.0,50.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8240000000000001,0.17600000000000002,0.8268,0.0,0.8540000000000001,0.146,0.6249,0.0,0.807,0.193,0.9672,0.0,0.429,0.5710000000000001,0.7688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,161.0,947.0,5.8819875776397526,0.0,8.0,89.0,20.0,29.0,3.0,0.0,3.0,3.0,60.0,0.0,5.0,2.0,30.0,25.0,0.0,3.0,1.0,2.0,0.0,0.024,0.8290000000000001,0.147,0.8832,0.0,0.732,0.268,0.9719,0.008,0.823,0.16899999999999998,0.9777,0.0,0.6890000000000001,0.311,0.9846,0.0,1.0,0.0,0.0,0.015,0.9159999999999999,0.069,0.7177,0.0,0.74,0.26,0.9476,0.0,0.782,0.218,0.7897,0.062,0.823,0.115,0.7355,0.0,0.617,0.38299999999999995,0.9039
523,126.0,787.0,6.246031746031746,0.0,3.0,65.0,17.0,28.0,5.0,0.0,1.0,1.0,103.0,0.0,0.0,2.0,15.0,17.0,13.0,1.0,1.0,0.0,0.0,0.048,0.769,0.182,0.8957,0.0,0.861,0.139,0.2732,0.031,0.7859999999999999,0.183,0.9826,0.033,0.732,0.235,0.9118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7509999999999999,0.249,0.6096,0.099,0.7659999999999999,0.135,0.2023,0.0,0.821,0.179,0.9001
526,63.0,355.0,5.634920634920635,0.0,2.0,36.0,10.0,9.0,5.0,0.0,1.0,1.0,100.0,0.0,25.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.917,0.083,0.4215,0.0,1.0,0.0,0.0,0.006,0.8959999999999999,0.09699999999999999,0.8943,0.0,0.7070000000000001,0.293,0.9099,0.0,0.8909999999999999,0.109,0.5487,0.0,0.894,0.106,0.0772,0.0,1.0,0.0,0.0,0.085,0.915,0.0,-0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,35.0,205.0,5.857142857142858,0.0,1.0,21.0,6.0,5.0,2.0,0.0,2.0,2.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.746,0.254,0.8718,0.0,0.855,0.145,0.29600000000000004,0.0,0.795,0.205,0.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.466,0.534,0.9117,0.0,0.74,0.26,0.8313,0.0,0.28600000000000003,0.7140000000000001,0.3612
528,56.0,352.0,6.2857142857142865,0.0,4.0,24.0,6.0,14.0,3.0,0.0,1.0,1.0,70.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.93,0.07,0.4215,0.057999999999999996,0.8540000000000001,0.08800000000000001,0.5106,0.035,0.879,0.086,0.8625,0.0,0.843,0.157,0.4215,0.0,0.0,0.0,0.0,0.086,0.882,0.031,-0.4215,0.0,1.0,0.0,0.0,0.0,0.8809999999999999,0.11900000000000001,0.3182,0.122,0.746,0.133,0.1027,0.0,0.0,0.0,0.0
529,109.0,608.0,5.577981651376146,0.0,4.0,44.0,18.0,18.0,8.0,1.0,0.0,0.0,40.0,0.0,20.0,1.0,10.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.773,0.22699999999999998,0.8555,0.0,0.825,0.175,0.8442,0.0,0.759,0.24100000000000002,0.9934,0.0,0.606,0.39399999999999996,0.6369,0.0,1.0,0.0,0.0,0.0,0.945,0.055,0.4404,0.0,0.7509999999999999,0.249,0.8374,0.0,0.634,0.366,0.9509,0.057999999999999996,0.5670000000000001,0.375,0.9722,0.0,0.6629999999999999,0.337,0.9633
530,32.0,164.0,5.125,0.0,4.0,17.0,1.0,6.0,0.0,0.0,1.0,1.0,95.0,86.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.851,0.149,0.6808,0.0,0.0,0.0,0.0,0.0,0.851,0.149,0.6808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,127.0,829.0,6.52755905511811,0.0,3.0,53.0,23.0,33.0,11.0,0.0,2.0,2.0,160.0,350.0,35.0,3.0,0.0,362.0,76.0,2.0,1.0,1.0,0.0,0.0,0.8370000000000001,0.163,0.8545,0.0,0.75,0.25,0.9839,0.0,0.773,0.22699999999999998,0.9912,0.044000000000000004,0.8390000000000001,0.11699999999999999,0.8504,0.0,1.0,0.0,0.0,0.063,0.927,0.011000000000000001,-0.5574,0.0,0.763,0.237,0.6808,0.081,0.733,0.18600000000000003,0.6606,0.18899999999999997,0.628,0.182,-0.1246,0.0,0.743,0.257,0.8943
532,146.0,970.0,6.6438356164383565,0.0,4.0,85.0,10.0,39.0,3.0,0.0,1.0,1.0,94.0,0.0,30.0,2.0,20.0,129.0,18.0,1.0,1.0,0.0,0.0,0.028999999999999998,0.895,0.076,0.5423,0.0,0.9259999999999999,0.07400000000000001,0.5707,0.015,0.9229999999999999,0.063,0.8016,0.0,0.8290000000000001,0.171,0.9806,0.0,1.0,0.0,0.0,0.0,0.8290000000000001,0.171,0.6793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
533,111.0,655.0,5.9009009009009015,0.0,4.0,48.0,19.0,28.0,5.0,0.0,2.0,2.0,53.0,250.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.637,0.363,0.9741,0.0,0.94,0.06,0.5095,0.0,0.838,0.162,0.9824,0.03,0.943,0.027000000000000003,-0.0644,0.0,0.0,0.0,0.0,0.07400000000000001,0.848,0.078,0.3468,0.0,0.8540000000000001,0.146,0.34,0.038,0.9229999999999999,0.039,0.0186,0.1,0.843,0.057999999999999996,-0.128,0.0,0.743,0.257,0.8943
534,188.0,1186.0,6.308510638297872,0.0,3.0,92.0,33.0,41.0,8.0,0.0,2.0,2.0,101.0,0.0,0.0,1.0,0.0,87.0,22.0,1.0,0.0,1.0,0.0,0.034,0.6940000000000001,0.272,0.9371,0.0,0.89,0.11,0.9231,0.012,0.8170000000000001,0.171,0.9812,0.0,0.93,0.07,0.6597,0.0,0.912,0.08800000000000001,0.4019,0.032,0.8759999999999999,0.092,0.4777,0.022000000000000002,0.856,0.122,0.9442,0.0,0.748,0.252,0.7964,0.0,0.248,0.752,0.8442,0.0,0.531,0.469,0.8658
535,161.0,996.0,6.186335403726707,0.0,2.0,82.0,29.0,25.0,6.0,0.0,3.0,3.0,50.0,0.0,0.0,1.0,35.0,105.0,4.0,3.0,0.0,3.0,0.0,0.027999999999999997,0.8859999999999999,0.086,0.5875,0.0,0.513,0.48700000000000004,0.5859,0.03,0.8029999999999999,0.16699999999999998,0.963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10300000000000001,0.748,0.149,0.2484,0.0,0.598,0.402,0.6166,0.0,0.564,0.436,0.7346,0.09300000000000001,0.8420000000000001,0.065,-0.0772,0.012,0.848,0.14,0.991
536,52.0,323.0,6.211538461538463,0.0,1.0,28.0,5.0,10.0,5.0,0.0,10.0,10.0,110.0,100.0,20.0,2.0,25.0,362.0,66.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6709999999999999,0.32899999999999996,0.6597,0.0,0.917,0.083,0.8442,0.0,0.575,0.425,0.5719,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.136,0.785,0.079,-0.2481,0.0,0.855,0.145,0.743
537,78.0,583.0,7.4743589743589745,0.0,3.0,34.0,15.0,22.0,4.0,0.0,3.0,3.0,35.0,0.0,20.0,1.0,15.0,26.0,25.0,2.0,1.0,1.0,0.0,0.027999999999999997,0.805,0.16699999999999998,0.8766,0.0,0.531,0.469,0.9073,0.016,0.758,0.225,0.987,0.0,0.754,0.24600000000000002,0.9434,0.0,1.0,0.0,0.0,0.042,0.8540000000000001,0.10400000000000001,0.5106,0.0,1.0,0.0,0.0,0.049,0.5820000000000001,0.369,0.8324,0.0,0.0,0.0,0.0,0.0,0.83,0.17,0.8217
538,252.0,1515.0,6.011904761904763,0.0,7.0,126.0,38.0,47.0,19.0,0.0,2.0,2.0,48.0,0.0,8.0,1.0,0.0,455.0,100.0,2.0,0.0,2.0,0.0,0.032,0.845,0.12300000000000001,0.75,0.0,0.851,0.149,0.8934,0.013000000000000001,0.847,0.139,0.9674,0.03,0.8759999999999999,0.094,0.8858,0.0,0.858,0.142,0.5106,0.035,0.887,0.077,0.8772,0.0,1.0,0.0,0.0,0.0,0.7909999999999999,0.209,0.5719,0.091,0.8490000000000001,0.06,-0.4019,0.0,0.805,0.195,0.9294
540,167.0,901.0,5.395209580838324,0.0,6.0,82.0,26.0,37.0,8.0,0.0,1.0,1.0,111.0,0.0,0.0,1.0,0.0,30.0,10.0,1.0,1.0,0.0,0.0,0.0,0.912,0.08800000000000001,0.6652,0.0,0.0,0.0,0.0,0.0,0.736,0.264,0.9962,0.011000000000000001,0.7879999999999999,0.201,0.9887,0.0,0.0,0.0,0.0,0.035,0.875,0.09,0.9026,0.0,0.94,0.06,0.3612,0.0,0.807,0.193,0.7572,0.0,0.8270000000000001,0.17300000000000001,0.3182,0.0,0.9059999999999999,0.094,0.3612
541,21.0,134.0,6.3809523809523805,0.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,1.0,90.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.036000000000000004,0.88,0.084,0.4767,0.0,0.597,0.40299999999999997,0.6597,0.021,0.83,0.14800000000000002,0.9440000000000001,0.0,0.763,0.237,0.4215,0.0,0.0,0.0,0.0,0.069,0.774,0.157,0.4848,0.0,1.0,0.0,0.0,0.0,0.7120000000000001,0.28800000000000003,0.9390000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
542,72.0,459.0,6.375,0.0,2.0,29.0,17.0,16.0,2.0,0.0,3.0,3.0,40.0,0.0,0.0,1.0,20.0,234.0,52.0,3.0,0.0,3.0,0.0,0.0,0.653,0.34700000000000003,0.9145,0.0,1.0,0.0,0.0,0.011000000000000001,0.8,0.18899999999999997,0.9852,0.0,0.935,0.065,0.25,0.0,0.605,0.395,0.8689,0.052000000000000005,0.879,0.069,-0.0772,0.0,0.825,0.175,0.6486,0.0,0.655,0.345,0.5761,0.034,0.7490000000000001,0.217,0.8996,0.043,0.7240000000000001,0.233,0.8657
543,14.0,84.0,6.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,1.0,1.0,49.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.851,0.149,0.7712,0.0,0.0,0.0,0.0,0.0,0.851,0.149,0.7712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,20.0,103.0,5.15,0.0,2.0,11.0,1.0,6.0,0.0,0.0,2.0,2.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537,0.46299999999999997,0.7845
546,17.0,136.0,8.0,0.0,0.0,13.0,2.0,2.0,0.0,0.0,1.0,1.0,49.0,0.0,0.0,1.0,0.0,195.0,33.0,1.0,0.0,1.0,0.0,0.0,0.6779999999999999,0.322,0.9153,0.0,0.0,0.0,0.0,0.0,0.6779999999999999,0.322,0.9153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,139.0,869.0,6.251798561151079,0.0,2.0,64.0,23.0,34.0,9.0,0.0,2.0,2.0,36.0,0.0,20.0,1.0,24.0,61.0,5.0,2.0,0.0,2.0,0.0,0.0,0.5720000000000001,0.428,0.9781,0.0,0.768,0.23199999999999998,0.9182,0.0,0.785,0.215,0.9876,0.0,1.0,0.0,0.0,0.0,0.513,0.48700000000000004,0.8588,0.069,0.841,0.09,0.1779,0.0,1.0,0.0,0.0,0.0,0.657,0.34299999999999997,0.9393,0.0,0.691,0.309,0.9565,0.0,0.5820000000000001,0.418,0.9940000000000001
548,49.0,312.0,6.367346938775509,0.0,4.0,24.0,6.0,15.0,0.0,0.0,1.0,1.0,64.0,100.0,50.0,2.0,30.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.863,0.13699999999999998,0.9186,0.0,0.0,0.0,0.0,0.0,0.863,0.13699999999999998,0.9186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.903,0.049,0.0258,0.0,0.0,0.0,0.0
549,148.0,903.0,6.101351351351353,0.0,7.0,80.0,18.0,29.0,6.0,0.0,1.0,1.0,39.0,0.0,10.0,2.0,15.0,397.0,80.0,1.0,0.0,1.0,0.0,0.024,0.855,0.12,0.8307,0.027999999999999997,0.938,0.034,0.1058,0.024,0.897,0.078,0.8478,0.0,0.975,0.025,0.0772,0.0,1.0,0.0,0.0,0.0,0.9159999999999999,0.084,0.2732,0.0,1.0,0.0,0.0,0.0,0.816,0.184,0.4019,0.0,0.763,0.237,0.4767,0.0,0.904,0.096,0.4939
550,157.0,881.0,5.611464968152866,0.0,7.0,76.0,21.0,42.0,3.0,0.0,1.0,1.0,120.0,0.0,30.0,2.0,10.0,19.0,5.0,1.0,1.0,0.0,0.0,0.0,0.92,0.08,0.5413,0.0,0.85,0.15,0.9844,0.0,0.862,0.138,0.9822,0.0,0.8540000000000001,0.146,0.7184,0.0,0.95,0.05,0.3182,0.035,0.965,0.0,-0.29600000000000004,0.0,0.47600000000000003,0.524,0.5106,0.0,0.0,0.0,0.0,0.10099999999999999,0.561,0.33799999999999997,0.9459,0.0,0.5479999999999999,0.452,0.9884
551,184.0,1196.0,6.5,0.0,5.0,76.0,38.0,46.0,9.0,0.0,9.0,9.0,500.0,500.0,200.0,10.0,50.0,85.0,35.0,9.0,3.0,6.0,0.0,0.0,0.853,0.147,0.8519,0.0,0.961,0.039,0.5859,0.0,0.915,0.085,0.9201,0.0,0.8690000000000001,0.131,0.8955,0.09300000000000001,0.7559999999999999,0.151,0.2444,0.08199999999999999,0.84,0.078,0.2023,0.0,0.865,0.135,0.2023,0.0,1.0,0.0,0.0,0.027000000000000003,0.8290000000000001,0.145,0.7269,0.0,0.7120000000000001,0.28800000000000003,0.9571
552,140.0,1029.0,7.35,0.0,6.0,54.0,31.0,34.0,13.0,0.0,1.0,1.0,200.0,150.0,0.0,2.0,70.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.809,0.191,0.7269,0.0,0.774,0.226,0.9882,0.0,0.784,0.21600000000000003,0.9869,0.0,0.915,0.085,0.5719,0.0,0.8809999999999999,0.11900000000000001,0.6597,0.046,0.9540000000000001,0.0,-0.29600000000000004,0.0,0.0,0.0,0.0,0.08199999999999999,0.6920000000000001,0.22699999999999998,0.6428,0.08199999999999999,0.725,0.193,0.7845,0.0,0.0,0.0,0.0
553,44.0,272.0,6.1818181818181825,0.0,0.0,22.0,7.0,11.0,4.0,0.0,2.0,2.0,58.0,0.0,0.0,1.0,0.0,145.0,34.0,2.0,0.0,2.0,0.0,0.0,0.792,0.20800000000000002,0.836,0.0,0.7559999999999999,0.244,0.6369,0.016,0.8,0.184,0.9584,0.0,0.7979999999999999,0.20199999999999999,0.5859,0.0,0.0,0.0,0.0,0.096,0.904,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0,0.748,0.252,0.4019,0.688,0.312,0.0,-0.5267,0.0,0.841,0.159,0.8932
555,411.0,2642.0,6.428223844282239,0.0,9.0,197.0,78.0,79.0,26.0,0.0,1.0,1.0,375.0,400.0,120.0,5.0,80.0,165.0,26.0,2.0,1.0,1.0,0.0,0.0,0.8140000000000001,0.18600000000000003,0.9117,0.0,0.7959999999999999,0.204,0.9874,0.0,0.8140000000000001,0.18600000000000003,0.9117,0.0,0.972,0.027999999999999997,0.0516,0.011000000000000001,0.879,0.11,0.9582,0.018000000000000002,0.919,0.063,0.5423,0.0,0.875,0.125,0.8612,0.0,0.9109999999999999,0.08900000000000001,0.6597,0.028999999999999998,0.909,0.062,0.6448,0.013000000000000001,0.7440000000000001,0.242,0.9911
556,109.0,726.0,6.660550458715596,0.0,1.0,51.0,19.0,28.0,5.0,0.0,9.0,9.0,129.0,500.0,0.0,1.0,0.0,23.0,10.0,21.0,18.0,0.0,0.0,0.0,0.84,0.16,0.9186,0.0,0.8079999999999999,0.192,0.8676,0.0,0.855,0.145,0.9801,0.0,0.935,0.065,0.5719,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9470000000000001,0.053,0.2023,0.0,0.9259999999999999,0.07400000000000001,0.4939
558,51.0,318.0,6.235294117647059,0.0,3.0,30.0,8.0,7.0,3.0,0.0,3.0,3.0,60.0,150.0,10.0,1.0,10.0,2.0,0.0,2.0,0.0,2.0,0.0,0.049,0.797,0.155,0.6997,0.0,0.0,0.0,0.0,0.011000000000000001,0.836,0.153,0.9659,0.0,0.8059999999999999,0.19399999999999998,0.5927,0.0,0.8420000000000001,0.158,0.7506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7140000000000001,0.28600000000000003,0.8481,0.0,0.725,0.275,0.6486,0.0,0.568,0.43200000000000005,0.9712
559,208.0,1294.0,6.221153846153847,0.0,6.0,102.0,33.0,49.0,12.0,1.0,5.0,5.0,350.0,0.0,50.0,5.0,10.0,8.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.885,0.115,0.9287,0.0,0.9079999999999999,0.092,0.9287,0.047,0.74,0.214,0.9477,0.0,0.0,0.0,0.0,0.043,0.915,0.042,-0.0258,0.0,0.8370000000000001,0.163,0.5106,0.0,0.763,0.237,0.7351,0.524,0.47600000000000003,0.0,-0.6808,0.006999999999999999,0.818,0.175,0.9865
560,120.0,749.0,6.241666666666666,1.0,5.0,55.0,22.0,23.0,8.0,0.0,1.0,1.0,300.0,300.0,75.0,6.0,15.0,32.0,5.0,1.0,1.0,0.0,0.0,0.0,0.75,0.25,0.7902,0.02,0.872,0.10800000000000001,0.8658,0.012,0.865,0.122,0.9606,0.0,0.9329999999999999,0.067,0.5423,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.895,0.105,0.4019,0.0,0.0,0.0,0.0,0.0,0.87,0.13,0.8622
561,113.0,696.0,6.159292035398231,4.0,8.0,41.0,19.0,25.0,14.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,20.0,60.0,1.0,1.0,0.0,1.0,0.0,0.0,0.893,0.107,0.5563,0.0,0.899,0.10099999999999999,0.4019,0.0,0.879,0.121,0.9637,0.0,0.851,0.149,0.9485,0.0,0.935,0.065,0.2682,0.048,0.9520000000000001,0.0,-0.2732,0.0,0.856,0.14400000000000002,0.6588,0.0,0.887,0.113,0.4199,0.145,0.855,0.0,-0.5267,0.0,0.0,0.0,0.0
562,58.0,336.0,5.793103448275862,0.0,5.0,32.0,6.0,12.0,1.0,0.0,1.0,1.0,70.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.733,0.267,0.9346,0.0,0.5760000000000001,0.424,0.9695,0.008,0.743,0.249,0.9934,0.0,0.7440000000000001,0.256,0.9136,0.0,1.0,0.0,0.0,0.043,0.9570000000000001,0.0,-0.1531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.629,0.185,0.25,0.0,0.0,0.0,0.0
565,103.0,661.0,6.41747572815534,0.0,7.0,47.0,20.0,19.0,5.0,0.0,1.0,1.0,170.0,200.0,40.0,6.0,20.0,6.0,0.0,1.0,1.0,0.0,0.0,0.099,0.858,0.042,-0.4215,0.0,0.816,0.184,0.8858,0.038,0.871,0.092,0.8858,0.0,0.855,0.145,0.7645,0.0,0.0,0.0,0.0,0.025,0.945,0.03,0.1531,0.0,0.938,0.062,0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,46.0,335.0,7.282608695652174,0.0,2.0,19.0,7.0,15.0,2.0,0.0,1.0,1.0,200.0,0.0,70.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.675,0.325,0.9690000000000001,0.0,0.0,0.0,0.0,0.0,0.675,0.325,0.9690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17600000000000002,0.4,0.424,0.4767,0.015,0.759,0.225,0.9485
567,96.0,620.0,6.458333333333332,0.0,3.0,45.0,17.0,13.0,9.0,1.0,2.0,2.0,100.0,0.0,25.0,3.0,15.0,41.0,6.0,2.0,1.0,1.0,0.0,0.0,0.705,0.295,0.93,0.0,0.75,0.25,0.9604,0.0,0.67,0.33,0.9973,0.0,0.708,0.292,0.9922,0.0,0.0,0.0,0.0,0.031,0.897,0.07200000000000001,0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.5710000000000001,0.21899999999999997,0.0258,0.0,0.0,0.0,0.0
568,103.0,636.0,6.174757281553397,0.0,2.0,48.0,21.0,12.0,12.0,1.0,2.0,2.0,35.0,0.0,5.0,1.0,10.0,20.0,8.0,2.0,1.0,1.0,0.0,0.0,0.868,0.132,0.6249,0.0,0.7040000000000001,0.29600000000000004,0.9493,0.017,0.775,0.20800000000000002,0.9890000000000001,0.0,0.708,0.292,0.9922,0.0,0.0,0.0,0.0,0.031,0.897,0.07200000000000001,0.4215,0.0,1.0,0.0,0.0,0.126,0.696,0.17800000000000002,0.4588,0.0,0.722,0.278,0.6124,0.0,0.0,0.0,0.0
569,14.0,74.0,5.285714285714286,0.0,0.0,5.0,5.0,3.0,1.0,0.0,1.0,1.0,55.0,0.0,10.0,1.0,10.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.08,0.4497
570,367.0,2110.0,5.749318801089919,0.0,21.0,177.0,54.0,81.0,14.0,0.0,1.0,1.0,39.0,100.0,7.0,1.0,0.0,54.0,27.0,2.0,0.0,2.0,0.0,0.038,0.765,0.19699999999999998,0.9472,0.012,0.857,0.131,0.9538,0.039,0.7709999999999999,0.19,0.9853,0.009000000000000001,0.905,0.085,0.9201,0.045,0.8079999999999999,0.146,0.9286,0.096,0.904,0.0,-0.7184,0.069,0.905,0.027000000000000003,-0.4019,0.0,0.762,0.23800000000000002,0.6486,0.055999999999999994,0.826,0.11800000000000001,0.8751,0.0,0.0,0.0,0.0
